Location,Rural/Urban,School Category,School Management,Primary (I-V),Secondary (IX-X),Higher Secondary (XI-XII)
MULUGU,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,252
MULUGU,Rural,PS (I-V),Private Unaided (Recognized),28,0,0
MULUGU,Rural,SS (I-X),Private Unaided (Recognized),3776,1084,0
MULUGU,Rural,UPS (I-VIII),Private Unaided (Recognized),867,0,0
MULUGU,Rural,HSS (I-XII),Social welfare Department,148,323,275
MULUGU,Rural,PS (I-V),Social welfare Department,0,0,0
MULUGU,Rural,SS (I-X),Social welfare Department,77,160,0
MULUGU,Rural,HSS (I-XII),Tribal Welfare Department,59,61,123
MULUGU,Rural,HSS (XI-XII),Tribal Welfare Department,0,0,728
MULUGU,Rural,PS (I-V),Tribal Welfare Department,1797,0,0
MULUGU,Rural,SS (I-X),Tribal Welfare Department,579,1420,0
MULUGU,Rural,SS (VI-X),Tribal Welfare Department,0,277,0
MULUGU,Rural,UPS (I-VIII),Tribal Welfare Department,394,0,0
NAGARKURNOOL,Rural,HSS (I-XII),Department of Education,300,607,0
NAGARKURNOOL,Urban,HSS (I-XII),Department of Education,181,363,247
NAGARKURNOOL,Rural,HSS (VI-XII),Department of Education,0,990,1174
NAGARKURNOOL,Urban,HSS (VI-XII),Department of Education,0,182,253
NAGARKURNOOL,Rural,HSS (XI-XII),Department of Education,0,0,2125
NAGARKURNOOL,Urban,HSS (XI-XII),Department of Education,0,0,3086
NAGARKURNOOL,Rural,PS (I-V),Department of Education,580,0,0
NAGARKURNOOL,Rural,SS (I-X),Department of Education,160,199,0
NAGARKURNOOL,Urban,SS (I-X),Department of Education,157,314,0
NAGARKURNOOL,Rural,SS (VI-X),Department of Education,0,1036,0
NAGARKURNOOL,Urban,SS (VI-X),Department of Education,0,1010,0
NAGARKURNOOL,Rural,UPS (I-VIII),Department of Education,3,0,0
NAGARKURNOOL,Urban,UPS (I-VIII),Department of Education,14,0,0
NAGARKURNOOL,Rural,PS (I-V),Government Aided,137,0,0
NAGARKURNOOL,Urban,PS (I-V),Government Aided,51,0,0
NAGARKURNOOL,Rural,SS (I-X),Government Aided,37,53,0
NAGARKURNOOL,Urban,SS (I-X),Government Aided,60,0,0
NAGARKURNOOL,Urban,SS (VI-X),Government Aided,0,0,0
NAGARKURNOOL,Rural,UPS (I-VIII),Government Aided,136,0,0
NAGARKURNOOL,Urban,UPS (I-VIII),Government Aided,9,0,0
NAGARKURNOOL,Rural,HSS (VI-XII),Jawahar Navodaya Vidyalaya,0,154,83
NAGARKURNOOL,Rural,PS (I-V),Local body,25587,0,0
NAGARKURNOOL,Urban,PS (I-V),Local body,3016,0,0
NAGARKURNOOL,Rural,SS (I-X),Local body,707,152,0
NAGARKURNOOL,Rural,SS (VI-X),Local body,0,9197,0
NAGARKURNOOL,Urban,SS (VI-X),Local body,0,1871,0
NAGARKURNOOL,Rural,UPS (I-VIII),Local body,9666,0,0
NAGARKURNOOL,Urban,UPS (I-VIII),Local body,1071,0,0
NAGARKURNOOL,Rural,PS (I-V),Madarsa unrecognized,14,0,0
NAGARKURNOOL,Urban,PS (I-V),Madarsa unrecognized,41,0,0
NAGARKURNOOL,Rural,UPS (I-VIII),Ministry of Labor,4,0,0
NAGARKURNOOL,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,507
NAGARKURNOOL,Urban,HSS (XI-XII),Private Unaided (Recognized),0,0,7228
NAGARKURNOOL,Rural,PS (I-V),Private Unaided (Recognized),1565,0,0
NAGARKURNOOL,Urban,PS (I-V),Private Unaided (Recognized),519,0,0
NAGARKURNOOL,Rural,SS (I-X),Private Unaided (Recognized),3253,951,0
NAGARKURNOOL,Urban,SS (I-X),Private Unaided (Recognized),8314,2808,0
NAGARKURNOOL,Rural,SS (VI-X),Private Unaided (Recognized),0,361,0
NAGARKURNOOL,Urban,SS (VI-X),Private Unaided (Recognized),0,482,0
NAGARKURNOOL,Rural,UPS (I-VIII),Private Unaided (Recognized),5400,0,0
NAGARKURNOOL,Urban,UPS (I-VIII),Private Unaided (Recognized),2874,0,0
NAGARKURNOOL,Rural,HSS (I-XII),Social welfare Department,80,157,236
NAGARKURNOOL,Rural,HSS (XI-XII),Social welfare Department,0,0,394
NAGARKURNOOL,Urban,HSS (XI-XII),Social welfare Department,0,0,298
NAGARKURNOOL,Rural,SS (I-X),Social welfare Department,452,967,0
NAGARKURNOOL,Urban,SS (I-X),Social welfare Department,225,465,0
NAGARKURNOOL,Urban,HSS (I-XII),Tribal Welfare Department,80,173,227
NAGARKURNOOL,Rural,PS (I-V),Tribal Welfare Department,564,0,0
NAGARKURNOOL,Rural,SS (I-X),Tribal Welfare Department,524,680,0
NAGARKURNOOL,Urban,SS (I-X),Tribal Welfare Department,42,218,0
NAGARKURNOOL,Rural,UPS (I-VIII),Tribal Welfare Department,413,0,0
NAGARKURNOOL,Rural,UPS (I-VIII),Unrecognized,28,0,0
NALGONDA,Rural,HSS (I-XII),Department of Education,39,78,252
NALGONDA,Urban,HSS (I-XII),Department of Education,151,316,313
NALGONDA,Rural,HSS (VI-XII),Department of Education,0,3940,4756
NALGONDA,Urban,HSS (VI-XII),Department of Education,0,197,214
NALGONDA,Rural,HSS (XI-XII),Department of Education,0,0,1030
NALGONDA,Urban,HSS (XI-XII),Department of Education,0,0,7553
NALGONDA,Rural,PS (I-V),Department of Education,289,0,0
NALGONDA,Urban,PS (I-V),Department of Education,1830,0,0
NALGONDA,Rural,SS (I-X),Department of Education,614,1083,0
NALGONDA,Urban,SS (I-X),Department of Education,461,1131,0
NALGONDA,Rural,SS (VI-X),Department of Education,0,1341,0
NALGONDA,Urban,SS (VI-X),Department of Education,0,1458,0
NALGONDA,Urban,UPS (I-VIII),Department of Education,132,0,0
NALGONDA,Urban,HSS (XI-XII),Government Aided,0,0,0
NALGONDA,Rural,PS (I-V),Government Aided,46,0,0
NALGONDA,Urban,PS (I-V),Government Aided,1863,0,0
NALGONDA,Urban,SS (I-X),Government Aided,342,135,0
NALGONDA,Rural,SS (VI-X),Government Aided,0,25,0
NALGONDA,Urban,SS (VI-X),Government Aided,0,1186,0
NALGONDA,Rural,UPS (I-VIII),Government Aided,149,0,0
NALGONDA,Urban,UPS (I-VIII),Government Aided,265,0,0
NALGONDA,Rural,HSS (VI-XII),Jawahar Navodaya Vidyalaya,0,149,142
NALGONDA,Urban,HSS (I-XII),Kendriya Vidyalaya / Central School,302,150,12
NALGONDA,Rural,SS (I-X),Kendriya Vidyalaya / Central School,407,74,0
NALGONDA,Rural,PS (I-V),Local body,47458,0,0
NALGONDA,Urban,PS (I-V),Local body,5348,0,0
NALGONDA,Rural,SS (VI-X),Local body,0,12050,0
NALGONDA,Urban,SS (VI-X),Local body,0,2589,0
NALGONDA,Rural,UPS (I-VIII),Local body,9938,0,0
NALGONDA,Urban,UPS (I-VIII),Local body,734,0,0
NALGONDA,Rural,PS (I-V),Madarsa unrecognized,52,0,0
NALGONDA,Urban,PS (I-V),Madarsa unrecognized,79,0,0
NALGONDA,Urban,UPS (I-VIII),Madarsa unrecognized,35,0,0
NALGONDA,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,2881
NALGONDA,Urban,HSS (XI-XII),Private Unaided (Recognized),0,0,10894
NALGONDA,Rural,PS (I-V),Private Unaided (Recognized),1472,0,0
NALGONDA,Urban,PS (I-V),Private Unaided (Recognized),2326,0,0
NALGONDA,Rural,SS (I-X),Private Unaided (Recognized),7425,2524,0
NALGONDA,Urban,SS (I-X),Private Unaided (Recognized),23294,9423,0
NALGONDA,Rural,SS (VI-X),Private Unaided (Recognized),0,118,0
NALGONDA,Urban,SS (VI-X),Private Unaided (Recognized),0,796,0
NALGONDA,Rural,UPS (I-VIII),Private Unaided (Recognized),7078,0,0
NALGONDA,Urban,UPS (I-VIII),Private Unaided (Recognized),4982,0,0
NALGONDA,Rural,HSS (I-XII),Social welfare Department,316,641,711
NALGONDA,Urban,HSS (I-XII),Social welfare Department,387,787,852
NALGONDA,Rural,SS (I-X),Social welfare Department,66,146,0
NALGONDA,Urban,SS (I-X),Social welfare Department,73,155,0
NALGONDA,Rural,HSS (I-XII),Tribal Welfare Department,312,653,596
NALGONDA,Urban,HSS (I-XII),Tribal Welfare Department,63,207,143
NALGONDA,Rural,HSS (XI-XII),Tribal Welfare Department,0,0,372
NALGONDA,Rural,PS (I-V),Tribal Welfare Department,270,0,0
NALGONDA,Rural,SS (I-X),Tribal Welfare Department,374,795,0
NALGONDA,Urban,SS (I-X),Tribal Welfare Department,123,102,0
NALGONDA,Rural,UPS (I-VIII),Tribal Welfare Department,716,0,0
NALGONDA,Rural,PS (I-V),Unrecognized,5,0,0
NARAYANAPET,Urban,HSS (I-XII),Department of Education,135,436,116
NARAYANAPET,Rural,HSS (VI-XII),Department of Education,0,819,1007
NARAYANAPET,Urban,HSS (VI-XII),Department of Education,0,89,120
NARAYANAPET,Rural,HSS (XI-XII),Department of Education,0,0,1787
NARAYANAPET,Urban,HSS (XI-XII),Department of Education,0,0,2063
NARAYANAPET,Urban,PS (I-V),Department of Education,978,0,0
NARAYANAPET,Rural,SS (I-X),Department of Education,74,72,0
NARAYANAPET,Urban,SS (I-X),Department of Education,74,77,0
NARAYANAPET,Rural,SS (VI-X),Department of Education,0,356,0
NARAYANAPET,Urban,SS (VI-X),Department of Education,0,1483,0
NARAYANAPET,Urban,UPS (I-VIII),Department of Education,81,0,0
NARAYANAPET,Urban,PS (I-V),Government Aided,0,0,0
NARAYANAPET,Urban,SS (I-X),Government Aided,295,161,0
NARAYANAPET,Rural,PS (I-V),Local body,23616,0,0
NARAYANAPET,Urban,PS (I-V),Local body,1715,0,0
NARAYANAPET,Rural,SS (I-X),Local body,0,54,0
NARAYANAPET,Urban,SS (I-X),Local body,210,73,0
NARAYANAPET,Rural,SS (VI-X),Local body,0,8903,0
NARAYANAPET,Urban,SS (VI-X),Local body,0,1093,0
NARAYANAPET,Rural,UPS (I-VIII),Local body,10195,0,0
NARAYANAPET,Urban,UPS (I-VIII),Local body,104,0,0
NARAYANAPET,Rural,PS (I-V),Madarsa unrecognized,98,0,0
NARAYANAPET,Urban,PS (I-V),Madarsa unrecognized,77,0,0
NARAYANAPET,Rural,UPS (I-VIII),Madarsa unrecognized,56,0,0
NARAYANAPET,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,382
NARAYANAPET,Urban,HSS (XI-XII),Private Unaided (Recognized),0,0,4137
NARAYANAPET,Rural,PS (I-V),Private Unaided (Recognized),645,0,0
NARAYANAPET,Urban,PS (I-V),Private Unaided (Recognized),389,0,0
NARAYANAPET,Rural,SS (I-X),Private Unaided (Recognized),1836,567,0
NARAYANAPET,Urban,SS (I-X),Private Unaided (Recognized),5126,2069,0
NARAYANAPET,Urban,SS (VI-X),Private Unaided (Recognized),0,96,0
NARAYANAPET,Rural,UPS (I-VIII),Private Unaided (Recognized),5452,0,0
NARAYANAPET,Urban,UPS (I-VIII),Private Unaided (Recognized),1673,0,0
NARAYANAPET,Rural,HSS (I-XII),Social welfare Department,157,317,307
NARAYANAPET,Urban,HSS (I-XII),Social welfare Department,62,159,233
NARAYANAPET,Rural,SS (I-X),Social welfare Department,143,316,0
NARAYANAPET,Urban,SS (I-X),Social welfare Department,72,158,0
NARAYANAPET,Rural,HSS (I-XII),Tribal Welfare Department,78,158,176
NIRMAL,Rural,HSS (I-XII),Department of Education,118,284,115
NIRMAL,Urban,HSS (I-XII),Department of Education,194,385,397
NIRMAL,Rural,HSS (VI-XII),Department of Education,0,683,1238
NIRMAL,Urban,HSS (VI-XII),Department of Education,0,212,299
NIRMAL,Rural,HSS (XI-XII),Department of Education,0,0,3371
NIRMAL,Urban,HSS (XI-XII),Department of Education,0,0,2433
NIRMAL,Rural,PS (I-V),Department of Education,137,0,0
NIRMAL,Urban,PS (I-V),Department of Education,1740,0,0
NIRMAL,Rural,SS (I-X),Department of Education,140,223,0
NIRMAL,Urban,SS (I-X),Department of Education,364,458,0
NIRMAL,Rural,SS (VI-X),Department of Education,0,857,0
NIRMAL,Urban,SS (VI-X),Department of Education,0,973,0
NIRMAL,Rural,UPS (I-VIII),Department of Education,34,0,0
NIRMAL,Urban,UPS (I-VIII),Department of Education,11,0,0
NIRMAL,Urban,SS (I-X),Government Aided,126,96,0
NIRMAL,Rural,PS (I-V),Local body,23979,0,0
NIRMAL,Urban,PS (I-V),Local body,2063,0,0
NIRMAL,Rural,SS (I-X),Local body,269,61,0
NIRMAL,Rural,SS (VI-X),Local body,0,7153,0
NIRMAL,Urban,SS (VI-X),Local body,0,456,0
NIRMAL,Rural,UPS (I-VIII),Local body,6269,0,0
NIRMAL,Urban,UPS (I-VIII),Local body,147,0,0
NIRMAL,Urban,UPS (I-VIII),Madarsa unrecognized,93,0,0
NIRMAL,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,1010
NIRMAL,Urban,HSS (XI-XII),Private Unaided (Recognized),0,0,6285
NIRMAL,Rural,PS (I-V),Private Unaided (Recognized),1187,0,0
NIRMAL,Urban,PS (I-V),Private Unaided (Recognized),872,0,0
NIRMAL,Rural,SS (I-X),Private Unaided (Recognized),4143,1576,0
NIRMAL,Urban,SS (I-X),Private Unaided (Recognized),10431,4011,0
NIRMAL,Urban,SS (VI-X),Private Unaided (Recognized),0,568,0
NIRMAL,Rural,UPS (I-VIII),Private Unaided (Recognized),8095,0,0
NIRMAL,Urban,UPS (I-VIII),Private Unaided (Recognized),2912,0,0
NIRMAL,Rural,HSS (I-XII),Social welfare Department,310,632,584
NIRMAL,Urban,SS (I-X),Social welfare Department,80,153,0
NIRMAL,Rural,HSS (I-XII),Tribal Welfare Department,73,183,155
NIRMAL,Rural,PS (I-V),Tribal Welfare Department,584,0,0
NIRMAL,Rural,SS (I-X),Tribal Welfare Department,450,600,0
NIRMAL,Urban,SS (I-X),Tribal Welfare Department,271,456,0
NIRMAL,Rural,UPS (I-VIII),Tribal Welfare Department,267,0,0
NIZAMABAD,Rural,HSS (I-XII),Department of Education,835,1800,841
NIZAMABAD,Urban,HSS (I-XII),Department of Education,128,469,228
NIZAMABAD,Rural,HSS (VI-XII),Department of Education,0,2230,3270
NIZAMABAD,Urban,HSS (VI-XII),Department of Education,0,314,528
NIZAMABAD,Rural,HSS (XI-XII),Department of Education,0,0,3642
NIZAMABAD,Urban,HSS (XI-XII),Department of Education,0,0,5476
NIZAMABAD,Rural,PS (I-V),Department of Education,608,0,0
NIZAMABAD,Urban,PS (I-V),Department of Education,5997,0,0
NIZAMABAD,Rural,SS (I-X),Department of Education,391,877,0
NIZAMABAD,Urban,SS (I-X),Department of Education,429,520,0
NIZAMABAD,Rural,SS (VI-X),Department of Education,0,1635,0
NIZAMABAD,Urban,SS (VI-X),Department of Education,0,2228,0
NIZAMABAD,Rural,UPS (I-VIII),Department of Education,204,0,0
NIZAMABAD,Urban,UPS (I-VIII),Department of Education,1195,0,0
NIZAMABAD,Urban,HSS (XI-XII),Government Aided,0,0,363
NIZAMABAD,Rural,PS (I-V),Government Aided,0,0,0
NIZAMABAD,Urban,PS (I-V),Government Aided,4452,0,0
NIZAMABAD,Urban,SS (I-X),Government Aided,131,1,0
NIZAMABAD,Rural,SS (VI-X),Government Aided,0,1,0
NIZAMABAD,Urban,SS (VI-X),Government Aided,0,1190,0
NIZAMABAD,Rural,UPS (I-VIII),Government Aided,430,0,0
NIZAMABAD,Urban,UPS (I-VIII),Government Aided,272,0,0
NIZAMABAD,Rural,HSS (I-XII),Kendriya Vidyalaya / Central School,170,75,0
NIZAMABAD,Urban,HSS (I-XII),Kendriya Vidyalaya / Central School,246,0,0
NIZAMABAD,Rural,PS (I-V),Local body,42991,0,0
NIZAMABAD,Urban,PS (I-V),Local body,3712,0,0
NIZAMABAD,Rural,SS (I-X),Local body,578,167,0
NIZAMABAD,Urban,SS (I-X),Local body,226,38,0
NIZAMABAD,Rural,SS (VI-X),Local body,0,13511,0
NIZAMABAD,Urban,SS (VI-X),Local body,0,2077,0
NIZAMABAD,Rural,UPS (I-VIII),Local body,8632,0,0
NIZAMABAD,Urban,UPS (I-VIII),Local body,106,0,0
NIZAMABAD,Urban,PS (I-V),Ministry of Labor,375,0,0
NIZAMABAD,Rural,HSS (I-XII),Private Unaided (Recognized),423,33,0
NIZAMABAD,Urban,HSS (I-XII),Private Unaided (Recognized),376,156,49
NIZAMABAD,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,2278
NIZAMABAD,Urban,HSS (XI-XII),Private Unaided (Recognized),0,0,18583
NIZAMABAD,Rural,PS (I-V),Private Unaided (Recognized),565,0,0
NIZAMABAD,Urban,PS (I-V),Private Unaided (Recognized),960,0,0
NIZAMABAD,Rural,SS (I-X),Private Unaided (Recognized),15747,3796,0
NIZAMABAD,Urban,SS (I-X),Private Unaided (Recognized),28403,12614,0
NIZAMABAD,Rural,SS (VI-X),Private Unaided (Recognized),0,131,0
NIZAMABAD,Urban,SS (VI-X),Private Unaided (Recognized),0,1424,0
NIZAMABAD,Rural,UPS (I-VIII),Private Unaided (Recognized),10240,0,0
NIZAMABAD,Urban,UPS (I-VIII),Private Unaided (Recognized),9652,0,0
NIZAMABAD,Rural,HSS (I-XII),Social welfare Department,390,779,687
NIZAMABAD,Urban,HSS (I-XII),Social welfare Department,215,474,104
NIZAMABAD,Urban,SS (I-X),Social welfare Department,71,136,0
NIZAMABAD,Rural,HSS (I-XII),Tribal Welfare Department,98,280,131
NIZAMABAD,Rural,PS (I-V),Tribal Welfare Department,131,0,0
NIZAMABAD,Rural,SS (I-X),Tribal Welfare Department,37,134,0
PEDDAPALLI,Rural,HSS (I-XII),Department of Education,146,285,169
PEDDAPALLI,Urban,HSS (I-XII),Department of Education,132,374,145
PEDDAPALLI,Rural,HSS (VI-XII),Department of Education,0,1668,1966
PEDDAPALLI,Rural,HSS (XI-XII),Department of Education,0,0,1315
PEDDAPALLI,Urban,HSS (XI-XII),Department of Education,0,0,3811
PEDDAPALLI,Rural,PS (I-V),Department of Education,20,0,0
PEDDAPALLI,Rural,SS (I-X),Department of Education,152,228,0
PEDDAPALLI,Urban,SS (I-X),Department of Education,181,287,0
PEDDAPALLI,Rural,SS (VI-X),Department of Education,0,323,0
PEDDAPALLI,Urban,SS (VI-X),Department of Education,0,150,0
PEDDAPALLI,Urban,UPS (I-VIII),Department of Education,6,0,0
PEDDAPALLI,Urban,PS (I-V),Government Aided,0,0,0
PEDDAPALLI,Urban,SS (I-X),Government Aided,294,112,0
PEDDAPALLI,Urban,UPS (I-VIII),Government Aided,0,0,0
PEDDAPALLI,Urban,HSS (I-XII),Kendriya Vidyalaya / Central School,385,139,98
PEDDAPALLI,Rural,PS (I-V),Local body,11630,0,0
PEDDAPALLI,Urban,PS (I-V),Local body,4130,0,0
PEDDAPALLI,Rural,SS (I-X),Local body,103,32,0
PEDDAPALLI,Rural,SS (VI-X),Local body,0,3925,0
PEDDAPALLI,Urban,SS (VI-X),Local body,0,1657,0
PEDDAPALLI,Rural,UPS (I-VIII),Local body,4387,0,0
PEDDAPALLI,Urban,UPS (I-VIII),Local body,763,0,0
PEDDAPALLI,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,685
PEDDAPALLI,Urban,HSS (XI-XII),Private Unaided (Recognized),0,0,4295
PEDDAPALLI,Rural,PS (I-V),Private Unaided (Recognized),111,0,0
PEDDAPALLI,Urban,PS (I-V),Private Unaided (Recognized),1822,0,0
PEDDAPALLI,Rural,SS (I-X),Private Unaided (Recognized),5660,1653,0
PEDDAPALLI,Urban,SS (I-X),Private Unaided (Recognized),12714,4203,0
PEDDAPALLI,Urban,SS (VI-X),Private Unaided (Recognized),0,813,0
PEDDAPALLI,Rural,UPS (I-VIII),Private Unaided (Recognized),2701,0,0
PEDDAPALLI,Urban,UPS (I-VIII),Private Unaided (Recognized),1832,0,0
PEDDAPALLI,Rural,HSS (I-XII),Social welfare Department,230,476,585
PEDDAPALLI,Urban,HSS (I-XII),Social welfare Department,146,318,280
PEDDAPALLI,Urban,SS (I-X),Social welfare Department,67,156,0
PEDDAPALLI,Urban,HSS (XI-XII),Tribal Welfare Department,0,0,157
PEDDAPALLI,Rural,PS (I-V),Tribal Welfare Department,107,0,0
PEDDAPALLI,Urban,PS (I-V),Tribal Welfare Department,0,0,0
RAJANNA SIRICILLA,Rural,HSS (I-XII),Department of Education,80,282,159
RAJANNA SIRICILLA,Rural,HSS (VI-XII),Department of Education,0,1526,1815
RAJANNA SIRICILLA,Urban,HSS (VI-XII),Department of Education,0,88,24
RAJANNA SIRICILLA,Rural,HSS (XI-XII),Department of Education,0,0,1714
RAJANNA SIRICILLA,Urban,HSS (XI-XII),Department of Education,0,0,1243
RAJANNA SIRICILLA,Rural,PS (I-V),Department of Education,16,0,0
RAJANNA SIRICILLA,Rural,SS (I-X),Department of Education,24,254,0
RAJANNA SIRICILLA,Urban,SS (I-X),Department of Education,253,505,0
RAJANNA SIRICILLA,Rural,SS (VI-X),Department of Education,0,404,0
RAJANNA SIRICILLA,Urban,SS (VI-X),Department of Education,0,211,0
RAJANNA SIRICILLA,Urban,UPS (I-VIII),Department of Education,11,0,0
RAJANNA SIRICILLA,Urban,PS (I-V),Government Aided,0,0,0
RAJANNA SIRICILLA,Urban,SS (I-X),Government Aided,86,17,0
RAJANNA SIRICILLA,Urban,SS (VI-X),Government Aided,0,50,0
RAJANNA SIRICILLA,Urban,SS (I-X),Kendriya Vidyalaya / Central School,109,75,0
RAJANNA SIRICILLA,Rural,PS (I-V),Local body,18367,0,0
RAJANNA SIRICILLA,Urban,PS (I-V),Local body,3129,0,0
RAJANNA SIRICILLA,Urban,SS (I-X),Local body,475,99,0
RAJANNA SIRICILLA,Rural,SS (VI-X),Local body,0,4405,0
RAJANNA SIRICILLA,Urban,SS (VI-X),Local body,0,1280,0
RAJANNA SIRICILLA,Rural,UPS (I-VIII),Local body,2520,0,0
RAJANNA SIRICILLA,Urban,UPS (I-VIII),Local body,282,0,0
RAJANNA SIRICILLA,Urban,PS (I-V),Madarsa unrecognized,7,0,0
RAJANNA SIRICILLA,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,524
RAJANNA SIRICILLA,Urban,HSS (XI-XII),Private Unaided (Recognized),0,0,2897
RAJANNA SIRICILLA,Rural,PS (I-V),Private Unaided (Recognized),427,0,0
RAJANNA SIRICILLA,Urban,PS (I-V),Private Unaided (Recognized),191,0,0
RAJANNA SIRICILLA,Rural,SS (I-X),Private Unaided (Recognized),3412,693,0
RAJANNA SIRICILLA,Urban,SS (I-X),Private Unaided (Recognized),6364,1934,0
RAJANNA SIRICILLA,Rural,SS (VI-X),Private Unaided (Recognized),0,139,0
RAJANNA SIRICILLA,Urban,SS (VI-X),Private Unaided (Recognized),0,89,0
RAJANNA SIRICILLA,Rural,UPS (I-VIII),Private Unaided (Recognized),2090,0,0
RAJANNA SIRICILLA,Urban,UPS (I-VIII),Private Unaided (Recognized),835,0,0
RAJANNA SIRICILLA,Rural,HSS (I-XII),Social welfare Department,284,575,380
RAJANNA SIRICILLA,Urban,HSS (I-XII),Social welfare Department,153,316,159
RAJANNA SIRICILLA,Rural,SS (I-X),Social welfare Department,75,158,0
RAJANNA SIRICILLA,Urban,HSS (I-XII),Tribal Welfare Department,43,96,168
RAJANNA SIRICILLA,Rural,HSS (XI-XII),Tribal Welfare Department,0,0,161
RAJANNA SIRICILLA,Rural,SS (I-X),Tribal Welfare Department,76,175,0
RANGAREDDY,Rural,HSS (I-XII),Department of Education,65,115,66
RANGAREDDY,Urban,HSS (I-XII),Department of Education,51,219,140
RANGAREDDY,Rural,HSS (VI-XII),Department of Education,0,1946,2402
RANGAREDDY,Urban,HSS (VI-XII),Department of Education,0,445,525
RANGAREDDY,Rural,HSS (XI-XII),Department of Education,0,0,2595
RANGAREDDY,Urban,HSS (XI-XII),Department of Education,0,0,7152
RANGAREDDY,Rural,PS (I-V),Department of Education,228,0,0
RANGAREDDY,Urban,PS (I-V),Department of Education,577,0,0
RANGAREDDY,Rural,SS (I-X),Department of Education,842,1907,0
RANGAREDDY,Urban,SS (I-X),Department of Education,812,1745,0
RANGAREDDY,Rural,SS (VI-X),Department of Education,0,947,0
RANGAREDDY,Urban,SS (VI-X),Department of Education,0,891,0
RANGAREDDY,Rural,UPS (I-VIII),Department of Education,84,0,0
RANGAREDDY,Urban,UPS (I-VIII),Department of Education,677,0,0
RANGAREDDY,Urban,HSS (XI-XII),Government Aided,0,0,260
RANGAREDDY,Urban,PS (I-V),Government Aided,582,0,0
RANGAREDDY,Rural,SS (I-X),Government Aided,27,11,0
RANGAREDDY,Urban,SS (I-X),Government Aided,542,280,0
RANGAREDDY,Rural,UPS (I-VIII),Government Aided,24,0,0
RANGAREDDY,Urban,UPS (I-VIII),Government Aided,238,0,0
RANGAREDDY,Urban,HSS (VI-XII),Jawahar Navodaya Vidyalaya,0,27,0
RANGAREDDY,Urban,HSS (I-XII),Kendriya Vidyalaya / Central School,1598,785,163
RANGAREDDY,Rural,PS (I-V),Local body,33646,0,0
RANGAREDDY,Urban,PS (I-V),Local body,38564,0,0
RANGAREDDY,Rural,SS (I-X),Local body,663,248,0
RANGAREDDY,Urban,SS (I-X),Local body,293,32,0
RANGAREDDY,Rural,SS (VI-X),Local body,0,13575,0
RANGAREDDY,Urban,SS (VI-X),Local body,0,13283,0
RANGAREDDY,Rural,UPS (I-VIII),Local body,10795,0,0
RANGAREDDY,Urban,UPS (I-VIII),Local body,5336,0,0
RANGAREDDY,Rural,PS (I-V),Madarsa unrecognized,36,0,0
RANGAREDDY,Urban,PS (I-V),Madarsa unrecognized,205,0,0
RANGAREDDY,Urban,UPS (I-VIII),Madarsa unrecognized,319,0,0
RANGAREDDY,Urban,PS (I-V),Ministry of Labor,135,0,0
RANGAREDDY,Urban,UPS (I-VIII),Ministry of Labor,23,0,0
RANGAREDDY,Urban,SS (I-X),Other Central Govt. Schools,1018,303,0
RANGAREDDY,Rural,HSS (I-XII),Private Unaided (Recognized),1728,1244,211
RANGAREDDY,Urban,HSS (I-XII),Private Unaided (Recognized),6560,2532,238
RANGAREDDY,Rural,HSS (VI-XII),Private Unaided (Recognized),0,10,307
RANGAREDDY,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,3205
RANGAREDDY,Urban,HSS (XI-XII),Private Unaided (Recognized),0,0,57113
RANGAREDDY,Rural,PS (I-V),Private Unaided (Recognized),309,0,0
RANGAREDDY,Urban,PS (I-V),Private Unaided (Recognized),4007,0,0
RANGAREDDY,Rural,SS (I-X),Private Unaided (Recognized),18321,6565,0
RANGAREDDY,Urban,SS (I-X),Private Unaided (Recognized),147596,64922,0
RANGAREDDY,Rural,SS (VI-X),Private Unaided (Recognized),0,176,0
RANGAREDDY,Urban,SS (VI-X),Private Unaided (Recognized),0,2707,0
RANGAREDDY,Rural,UPS (I-VIII),Private Unaided (Recognized),6513,0,0
RANGAREDDY,Urban,UPS (I-VIII),Private Unaided (Recognized),48813,0,0
RANGAREDDY,Rural,HSS (I-XII),Social welfare Department,367,792,731
RANGAREDDY,Urban,HSS (I-XII),Social welfare Department,443,934,800
RANGAREDDY,Urban,HSS (VI-XII),Social welfare Department,0,149,917
RANGAREDDY,Rural,SS (I-X),Social welfare Department,450,953,0
RANGAREDDY,Urban,SS (I-X),Social welfare Department,65,163,0
RANGAREDDY,Rural,HSS (I-XII),Tribal Welfare Department,213,629,423
RANGAREDDY,Urban,HSS (XI-XII),Tribal Welfare Department,0,0,443
RANGAREDDY,Rural,SS (I-X),Tribal Welfare Department,39,377,0
RANGAREDDY,Rural,UPS (I-VIII),Tribal Welfare Department,158,0,0
RANGAREDDY,Urban,UPS (I-VIII),Tribal Welfare Department,24,0,0
