Location,Rural/Urban,School Category ,School Management,Primary (I-V),Secondary (IX-X),Higher Secondary (XI-XII)
NAMAKKAL,Rural, SS (I-X) ,Unrecognized,69,42,0
PERAMBALUR,Rural,HSS (I-XII),Department of Education,255,279,373
PERAMBALUR,Rural, HSS (VI-XII),Department of Education,5715,5240,6739
PERAMBALUR,Urban , HSS (VI-XII),Department of Education,1179,1010,1484
PERAMBALUR,Rural,PS (I-V) ,Department of Education,0,0,0
PERAMBALUR,Urban ,PS (I-V) ,Department of Education,0,0,0
PERAMBALUR,Rural,SS (VI-X),Department of Education,3808,2560,0
PERAMBALUR,Urban ,SS (VI-X),Department of Education,42,39,0
PERAMBALUR,Rural,UPS (I-VIII) ,Department of Education,3129,0,0
PERAMBALUR,Urban ,UPS (I-VIII) ,Department of Education,64,0,0
PERAMBALUR,Rural, HSS (VI-XII),Government Aided,700,568,471
PERAMBALUR,Urban , HSS (VI-XII),Government Aided,1176,1188,1709
PERAMBALUR,Rural,PS (I-V) ,Government Aided,0,0,0
PERAMBALUR,Urban ,PS (I-V) ,Government Aided,0,0,0
PERAMBALUR,Rural,SS (VI-X),Government Aided,266,195,0
PERAMBALUR,Rural,UPS (I-VIII) ,Government Aided,1148,0,0
PERAMBALUR,Urban ,UPS (I-VIII) ,Government Aided,88,0,0
PERAMBALUR,Rural,UPS (VI-VIII) ,Government Aided,71,0,0
PERAMBALUR,Urban ,HSS (I-XII),Kendriya Vidyalaya / Central School,239,110,78
PERAMBALUR,Rural,UPS (I-VIII) ,Other Govt. managed schools,48,0,0
PERAMBALUR,Urban ,UPS (I-VIII) ,Other Govt. managed schools,57,0,0
PERAMBALUR,Rural,HSS (I-XII),Private Unaided (Recognized),2690,1871,1354
PERAMBALUR,Urban ,HSS (I-XII),Private Unaided (Recognized),2544,1758,2181
PERAMBALUR,Rural, HSS (VI-XII),Private Unaided (Recognized),570,650,849
PERAMBALUR,Urban , HSS (VI-XII),Private Unaided (Recognized),496,628,789
PERAMBALUR,Rural,PS (I-V) ,Private Unaided (Recognized),0,0,0
PERAMBALUR,Urban ,PS (I-V) ,Private Unaided (Recognized),0,0,0
PERAMBALUR,Rural, SS (I-X) ,Private Unaided (Recognized),700,373,0
PERAMBALUR,Urban , SS (I-X) ,Private Unaided (Recognized),463,293,0
PERAMBALUR,Rural,SS (VI-X),Private Unaided (Recognized),231,105,0
PERAMBALUR,Rural,UPS (I-VIII) ,Private Unaided (Recognized),92,0,0
PERAMBALUR,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),36,0,0
PERAMBALUR,Rural, HSS (VI-XII),Tribal Welfare Department,142,94,49
PERAMBALUR,Rural,PS (I-V) ,Tribal Welfare Department,0,0,0
PERAMBALUR,Rural,SS (VI-X),Tribal Welfare Department,353,246,0
PERAMBALUR,Urban ,PS (I-V) ,Unrecognized,0,0,0
PUDUKKOTTAI,Rural,HSS (I-XII),Department of Education,942,813,1016
PUDUKKOTTAI,Urban ,HSS (I-XII),Department of Education,198,407,635
PUDUKKOTTAI,Rural, HSS (VI-XII),Department of Education,15391,16842,20303
PUDUKKOTTAI,Urban , HSS (VI-XII),Department of Education,3391,4101,6583
PUDUKKOTTAI,Rural,PS (I-V) ,Department of Education,0,0,0
PUDUKKOTTAI,Urban ,PS (I-V) ,Department of Education,0,0,0
PUDUKKOTTAI,Rural,SS (VI-X),Department of Education,12078,10287,0
PUDUKKOTTAI,Urban ,SS (VI-X),Department of Education,642,609,0
PUDUKKOTTAI,Rural,UPS (I-VIII) ,Department of Education,14688,0,0
PUDUKKOTTAI,Urban ,UPS (I-VIII) ,Department of Education,725,0,0
PUDUKKOTTAI,Rural, HSS (VI-XII),Government Aided,2198,2350,2405
PUDUKKOTTAI,Urban , HSS (VI-XII),Government Aided,2909,2890,2508
PUDUKKOTTAI,Rural,PS (I-V) ,Government Aided,0,0,0
PUDUKKOTTAI,Urban ,PS (I-V) ,Government Aided,0,0,0
PUDUKKOTTAI,Rural, SS (I-X) ,Government Aided,244,140,0
PUDUKKOTTAI,Rural,SS (VI-X),Government Aided,1528,1179,0
PUDUKKOTTAI,Urban ,SS (VI-X),Government Aided,238,332,0
PUDUKKOTTAI,Rural,UPS (I-VIII) ,Government Aided,1229,0,0
PUDUKKOTTAI,Urban ,UPS (I-VIII) ,Government Aided,1817,0,0
PUDUKKOTTAI,Urban ,UPS (VI-VIII) ,Government Aided,52,0,0
PUDUKKOTTAI,Urban ,PS (I-V) ,Local body,0,0,0
PUDUKKOTTAI,Urban ,SS (VI-X),Local body,421,364,0
PUDUKKOTTAI,Urban ,UPS (I-VIII) ,Local body,811,0,0
PUDUKKOTTAI,Rural,HSS (I-XII),Private Unaided (Recognized),4780,3534,3132
PUDUKKOTTAI,Urban ,HSS (I-XII),Private Unaided (Recognized),4633,3222,3329
PUDUKKOTTAI,Rural, HSS (VI-XII),Private Unaided (Recognized),363,497,671
PUDUKKOTTAI,Rural,PS (I-V) ,Private Unaided (Recognized),0,0,0
PUDUKKOTTAI,Urban ,PS (I-V) ,Private Unaided (Recognized),0,0,0
PUDUKKOTTAI,Rural, SS (I-X) ,Private Unaided (Recognized),1790,1175,0
PUDUKKOTTAI,Urban , SS (I-X) ,Private Unaided (Recognized),844,557,0
PUDUKKOTTAI,Rural,SS (VI-X),Private Unaided (Recognized),536,351,0
PUDUKKOTTAI,Rural,UPS (I-VIII) ,Private Unaided (Recognized),272,0,0
PUDUKKOTTAI,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),103,0,0
PUDUKKOTTAI,Urban ,PS (I-V) ,Social welfare Department,0,0,0
PUDUKKOTTAI,Urban ,UPS (I-VIII) ,Social welfare Department,47,0,0
PUDUKKOTTAI,Rural, HSS (VI-XII),Tribal Welfare Department,104,112,188
PUDUKKOTTAI,Rural,PS (I-V) ,Tribal Welfare Department,0,0,0
PUDUKKOTTAI,Rural,SS (VI-X),Tribal Welfare Department,184,156,0
PUDUKKOTTAI,Rural,HSS (I-XII),Unrecognized,2,0,0
PUDUKKOTTAI,Rural,PS (I-V) ,Unrecognized,0,0,0
RAMANATHAPURAM,Rural,HSS (I-XII),Department of Education,537,317,340
RAMANATHAPURAM,Rural,HSS (IX-XII),Department of Education,0,376,346
RAMANATHAPURAM,Rural, HSS (VI-XII),Department of Education,9235,7580,8228
RAMANATHAPURAM,Urban , HSS (VI-XII),Department of Education,2278,2066,2861
RAMANATHAPURAM,Rural,PS (I-V) ,Department of Education,0,0,0
RAMANATHAPURAM,Urban ,PS (I-V) ,Department of Education,0,0,0
RAMANATHAPURAM,Rural,SS (VI-X),Department of Education,5028,3428,0
RAMANATHAPURAM,Urban ,SS (VI-X),Department of Education,534,240,0
RAMANATHAPURAM,Rural,UPS (I-VIII) ,Department of Education,5905,0,0
RAMANATHAPURAM,Urban ,UPS (I-VIII) ,Department of Education,397,0,0
RAMANATHAPURAM,Rural,UPS (VI-VIII) ,Department of Education,21,0,0
RAMANATHAPURAM,Rural, HSS (VI-XII),Government Aided,4483,3922,4025
RAMANATHAPURAM,Urban , HSS (VI-XII),Government Aided,7515,6868,7918
RAMANATHAPURAM,Rural,PS (I-V) ,Government Aided,0,0,0
RAMANATHAPURAM,Urban ,PS (I-V) ,Government Aided,0,0,0
RAMANATHAPURAM,Rural,SS (VI-X),Government Aided,661,389,0
RAMANATHAPURAM,Urban ,SS (VI-X),Government Aided,1144,898,0
RAMANATHAPURAM,Rural,UPS (I-VIII) ,Government Aided,1940,0,0
RAMANATHAPURAM,Urban ,UPS (I-VIII) ,Government Aided,822,0,0
RAMANATHAPURAM,Rural,HSS (I-XII),Kendriya Vidyalaya / Central School,239,147,185
RAMANATHAPURAM,Urban , SS (I-X) ,Kendriya Vidyalaya / Central School,113,76,0
RAMANATHAPURAM,Rural, HSS (VI-XII),Local body,112,194,269
RAMANATHAPURAM,Rural,PS (I-V) ,Local body,0,0,0
RAMANATHAPURAM,Urban ,PS (I-V) ,Local body,0,0,0
RAMANATHAPURAM,Urban ,UPS (I-VIII) ,Local body,383,0,0
RAMANATHAPURAM,Rural,HSS (I-XII),Private Unaided (Recognized),6835,4444,3611
RAMANATHAPURAM,Urban ,HSS (I-XII),Private Unaided (Recognized),4946,3423,3465
RAMANATHAPURAM,Rural, HSS (VI-XII),Private Unaided (Recognized),113,170,110
RAMANATHAPURAM,Rural,PS (I-V) ,Private Unaided (Recognized),0,0,0
RAMANATHAPURAM,Urban ,PS (I-V) ,Private Unaided (Recognized),0,0,0
RAMANATHAPURAM,Rural, SS (I-X) ,Private Unaided (Recognized),946,519,0
RAMANATHAPURAM,Urban , SS (I-X) ,Private Unaided (Recognized),724,401,0
RAMANATHAPURAM,Rural,SS (VI-X),Private Unaided (Recognized),375,317,0
RAMANATHAPURAM,Urban ,SS (VI-X),Private Unaided (Recognized),193,111,0
RAMANATHAPURAM,Rural,UPS (I-VIII) ,Private Unaided (Recognized),785,0,0
RAMANATHAPURAM,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),144,0,0
RAMANATHAPURAM,Rural,PS (I-V) ,Tribal Welfare Department,0,0,0
RAMANATHAPURAM,Rural,SS (VI-X),Tribal Welfare Department,118,79,0
RAMANATHAPURAM,Urban ,SS (VI-X),Tribal Welfare Department,34,14,0
RAMANATHAPURAM,Rural,UPS (I-VIII) ,Tribal Welfare Department,31,0,0
RAMANATHAPURAM,Rural,PS (I-V) ,Unrecognized,0,0,0
RAMANATHAPURAM,Urban ,PS (I-V) ,Unrecognized,0,0,0
RAMANATHAPURAM,Urban ,UPS (I-VIII) ,Unrecognized,40,0,0
RANIPET,Urban ,HSS (I-XII),Department of Education,934,802,1342
RANIPET,Rural, HSS (VI-XII),Department of Education,7938,7550,8330
RANIPET,Urban , HSS (VI-XII),Department of Education,6537,6138,7473
RANIPET,Rural,PS (I-V) ,Department of Education,0,0,0
RANIPET,Urban ,PS (I-V) ,Department of Education,0,0,0
RANIPET,Rural,SS (VI-X),Department of Education,5925,4573,0
RANIPET,Urban ,SS (VI-X),Department of Education,205,136,0
RANIPET,Rural,UPS (I-VIII) ,Department of Education,5715,0,0
RANIPET,Urban ,UPS (I-VIII) ,Department of Education,321,0,0
RANIPET,Rural, HSS (VI-XII),Government Aided,867,592,805
RANIPET,Urban , HSS (VI-XII),Government Aided,5050,4399,3997
RANIPET,Rural,PS (I-V) ,Government Aided,0,0,0
RANIPET,Urban ,PS (I-V) ,Government Aided,0,0,0
RANIPET,Rural,SS (VI-X),Government Aided,743,529,0
RANIPET,Urban ,SS (VI-X),Government Aided,100,63,0
RANIPET,Rural,UPS (I-VIII) ,Government Aided,525,0,0
RANIPET,Urban ,UPS (I-VIII) ,Government Aided,1326,0,0
RANIPET,Rural,HSS (I-XII),Kendriya Vidyalaya / Central School,532,257,210
RANIPET,Rural,PS (I-V) ,Local body,0,0,0
RANIPET,Urban ,PS (I-V) ,Local body,0,0,0
RANIPET,Urban ,SS (VI-X),Local body,468,331,0
RANIPET,Urban ,UPS (I-VIII) ,Local body,619,0,0
RANIPET,Rural, SS (I-X) ,Other Central Govt. Schools,124,77,0
RANIPET,Rural,HSS (I-XII),Private Unaided (Recognized),4947,3188,2730
RANIPET,Urban ,HSS (I-XII),Private Unaided (Recognized),5091,3376,3329
RANIPET,Rural, HSS (VI-XII),Private Unaided (Recognized),294,245,185
RANIPET,Urban , HSS (VI-XII),Private Unaided (Recognized),187,252,131
RANIPET,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,54
RANIPET,Rural,PS (I-V) ,Private Unaided (Recognized),0,0,0
RANIPET,Urban ,PS (I-V) ,Private Unaided (Recognized),0,0,0
RANIPET,Rural, SS (I-X) ,Private Unaided (Recognized),895,601,0
RANIPET,Urban , SS (I-X) ,Private Unaided (Recognized),1351,707,0
RANIPET,Rural,SS (VI-X),Private Unaided (Recognized),31,5,0
RANIPET,Rural,UPS (I-VIII) ,Private Unaided (Recognized),95,0,0
RANIPET,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),135,0,0
RANIPET,Urban , SS (I-X) ,Railway School,15,34,0
RANIPET,Urban ,UPS (I-VIII) ,Social welfare Department,20,0,0
RANIPET,Rural, HSS (VI-XII),Tribal Welfare Department,31,74,142
RANIPET,Urban , HSS (VI-XII),Tribal Welfare Department,157,286,369
RANIPET,Rural,PS (I-V) ,Tribal Welfare Department,0,0,0
RANIPET,Urban ,PS (I-V) ,Tribal Welfare Department,0,0,0
RANIPET,Rural,SS (VI-X),Tribal Welfare Department,282,215,0
RANIPET,Rural,UPS (I-VIII) ,Tribal Welfare Department,47,0,0
RANIPET,Urban ,HSS (I-XII),Unrecognized,4,0,0
RANIPET,Rural,PS (I-V) ,Unrecognized,0,0,0
RANIPET,Urban ,PS (I-V) ,Unrecognized,0,0,0
RANIPET,Urban ,UPS (I-VIII) ,Unrecognized,19,0,0
SALEM,Rural,HSS (I-XII),Department of Education,171,122,127
SALEM,Urban ,HSS (I-XII),Department of Education,1517,1368,1829
SALEM,Rural, HSS (VI-XII),Department of Education,22504,23685,24793
SALEM,Urban , HSS (VI-XII),Department of Education,12077,13000,16365
SALEM,Rural,PS (I-V) ,Department of Education,0,0,0
SALEM,Urban ,PS (I-V) ,Department of Education,0,0,0
SALEM,Rural,SS (VI-X),Department of Education,13647,10628,0
SALEM,Urban ,SS (VI-X),Department of Education,1865,1453,0
SALEM,Rural,UPS (I-VIII) ,Department of Education,19095,0,0
SALEM,Urban ,UPS (I-VIII) ,Department of Education,4357,0,0
SALEM,Rural,HSS (I-XII),Government Aided,242,210,207
SALEM,Rural, HSS (VI-XII),Government Aided,2743,2299,2190
SALEM,Urban , HSS (VI-XII),Government Aided,10320,9670,9314
SALEM,Rural,PS (I-V) ,Government Aided,0,0,0
SALEM,Urban ,PS (I-V) ,Government Aided,0,0,0
SALEM,Rural,SS (VI-X),Government Aided,1,10,0
SALEM,Urban ,SS (VI-X),Government Aided,1880,951,0
SALEM,Rural,UPS (I-VIII) ,Government Aided,146,0,0
SALEM,Urban ,UPS (I-VIII) ,Government Aided,1282,0,0
SALEM,Urban , HSS (VI-XII),Local body,2363,2308,3100
SALEM,Urban ,PS (I-V) ,Local body,0,0,0
SALEM,Rural,SS (VI-X),Local body,152,61,0
SALEM,Urban ,SS (VI-X),Local body,959,611,0
SALEM,Urban ,UPS (I-VIII) ,Local body,1352,0,0
SALEM,Rural,UPS (I-VIII) ,Other Govt. managed schools,374,0,0
SALEM,Urban ,UPS (I-VIII) ,Other Govt. managed schools,115,0,0
SALEM,Rural,UPS (VI-VIII) ,Other Govt. managed schools,297,0,0
SALEM,Rural,HSS (I-XII),Private Unaided (Recognized),17077,12312,11491
SALEM,Urban ,HSS (I-XII),Private Unaided (Recognized),14722,10804,10724
SALEM,Rural, HSS (VI-XII),Private Unaided (Recognized),1249,1557,2534
SALEM,Urban , HSS (VI-XII),Private Unaided (Recognized),864,818,912
SALEM,Rural,PS (I-V) ,Private Unaided (Recognized),0,0,0
SALEM,Urban ,PS (I-V) ,Private Unaided (Recognized),0,0,0
SALEM,Rural, SS (I-X) ,Private Unaided (Recognized),3339,1933,0
SALEM,Urban , SS (I-X) ,Private Unaided (Recognized),3540,2204,0
SALEM,Rural,SS (VI-X),Private Unaided (Recognized),108,86,0
SALEM,Rural,UPS (I-VIII) ,Private Unaided (Recognized),339,0,0
SALEM,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),414,0,0
SALEM,Urban ,PS (I-V) ,Social welfare Department,0,0,0
SALEM,Urban , SS (I-X) ,Social welfare Department,11,21,0
SALEM,Urban ,UPS (I-VIII) ,Social welfare Department,29,0,0
SALEM,Urban ,HSS (I-XII),Tribal Welfare Department,129,49,0
SALEM,Rural, HSS (VI-XII),Tribal Welfare Department,1110,1144,1210
SALEM,Rural,PS (I-V) ,Tribal Welfare Department,0,0,0
SALEM,Urban ,PS (I-V) ,Tribal Welfare Department,0,0,0
SALEM,Rural,SS (VI-X),Tribal Welfare Department,719,433,0
SALEM,Rural,UPS (I-VIII) ,Tribal Welfare Department,197,0,0
SALEM,Rural,HSS (I-XII),Unrecognized,1830,1042,907
SALEM,Urban ,HSS (I-XII),Unrecognized,72,39,40
SALEM,Rural,PS (I-V) ,Unrecognized,0,0,0
SALEM,Urban ,PS (I-V) ,Unrecognized,0,0,0
SALEM,Rural, SS (I-X) ,Unrecognized,440,201,0
SALEM,Urban , SS (I-X) ,Unrecognized,418,220,0
SALEM,Rural,UPS (I-VIII) ,Unrecognized,61,0,0
SALEM,Urban ,UPS (I-VIII) ,Unrecognized,97,0,0
SIVAGANGAI,Rural,HSS (I-XII),Department of Education,109,163,379
SIVAGANGAI,Rural, HSS (VI-XII),Department of Education,7006,6948,7762
SIVAGANGAI,Urban , HSS (VI-XII),Department of Education,3125,3455,4799
SIVAGANGAI,Rural,PS (I-V) ,Department of Education,0,0,0
SIVAGANGAI,Urban ,PS (I-V) ,Department of Education,0,0,0
SIVAGANGAI,Rural,SS (VI-X),Department of Education,5263,3918,0
SIVAGANGAI,Urban ,SS (VI-X),Department of Education,621,486,0
SIVAGANGAI,Rural,UPS (I-VIII) ,Department of Education,7727,0,0
SIVAGANGAI,Urban ,UPS (I-VIII) ,Department of Education,485,0,0
SIVAGANGAI,Rural, HSS (VI-XII),Government Aided,2599,2772,3320
SIVAGANGAI,Urban , HSS (VI-XII),Government Aided,7119,7180,8155
SIVAGANGAI,Rural,PS (I-V) ,Government Aided,0,0,0
SIVAGANGAI,Urban ,PS (I-V) ,Government Aided,0,0,0
SIVAGANGAI,Urban , SS (I-X) ,Government Aided,35,34,0
SIVAGANGAI,Rural,SS (VI-X),Government Aided,1462,1208,0
SIVAGANGAI,Urban ,SS (VI-X),Government Aided,640,447,0
SIVAGANGAI,Rural,UPS (I-VIII) ,Government Aided,2458,0,0
SIVAGANGAI,Urban ,UPS (I-VIII) ,Government Aided,2103,0,0
SIVAGANGAI,Rural,HSS (I-XII),Kendriya Vidyalaya / Central School,433,352,97
SIVAGANGAI,Urban ,HSS (I-XII),Kendriya Vidyalaya / Central School,249,155,128
SIVAGANGAI,Urban ,PS (I-V) ,Local body,0,0,0
SIVAGANGAI,Urban ,SS (VI-X),Local body,1525,721,0
SIVAGANGAI,Urban ,UPS (I-VIII) ,Local body,375,0,0
SIVAGANGAI,Rural,UPS (VI-VIII) ,Other Govt. managed schools,86,0,0
SIVAGANGAI,Rural,HSS (I-XII),Private Unaided (Recognized),7517,5192,4765
SIVAGANGAI,Urban ,HSS (I-XII),Private Unaided (Recognized),5690,4003,4249
SIVAGANGAI,Rural, HSS (VI-XII),Private Unaided (Recognized),736,729,863
SIVAGANGAI,Urban , HSS (VI-XII),Private Unaided (Recognized),24,30,10
SIVAGANGAI,Rural,PS (I-V) ,Private Unaided (Recognized),0,0,0
SIVAGANGAI,Urban ,PS (I-V) ,Private Unaided (Recognized),0,0,0
SIVAGANGAI,Rural, SS (I-X) ,Private Unaided (Recognized),1095,548,0
SIVAGANGAI,Urban , SS (I-X) ,Private Unaided (Recognized),606,315,0
SIVAGANGAI,Rural,SS (VI-X),Private Unaided (Recognized),465,359,0
SIVAGANGAI,Rural,UPS (I-VIII) ,Private Unaided (Recognized),195,0,0
SIVAGANGAI,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),30,0,0
SIVAGANGAI,Rural, HSS (VI-XII),Tribal Welfare Department,88,81,109
SIVAGANGAI,Rural,PS (I-V) ,Tribal Welfare Department,0,0,0
SIVAGANGAI,Rural,SS (VI-X),Tribal Welfare Department,96,75,0
SIVAGANGAI,Rural,PS (I-V) ,Unrecognized,0,0,0
SIVAGANGAI,Urban ,PS (I-V) ,Unrecognized,0,0,0
SIVAGANGAI,Rural,UPS (I-VIII) ,Unrecognized,100,0,0
SIVAGANGAI,Urban ,UPS (I-VIII) ,Unrecognized,135,0,0
TENKASI,Rural,HSS (I-XII),Department of Education,610,526,508
TENKASI,Urban ,HSS (I-XII),Department of Education,168,442,756
TENKASI,Rural, HSS (VI-XII),Department of Education,7157,7399,8266
TENKASI,Urban , HSS (VI-XII),Department of Education,4639,5344,6961
TENKASI,Rural,PS (I-V) ,Department of Education,0,0,0
TENKASI,Urban ,PS (I-V) ,Department of Education,0,0,0
TENKASI,Rural,SS (VI-X),Department of Education,2152,1454,0
TENKASI,Urban ,SS (VI-X),Department of Education,158,120,0
TENKASI,Rural,UPS (I-VIII) ,Department of Education,2049,0,0
TENKASI,Urban ,UPS (I-VIII) ,Department of Education,933,0,0
TENKASI,Rural,UPS (VI-VIII) ,Department of Education,18,0,0
TENKASI,Rural,HSS (I-XII),Government Aided,86,18,34
TENKASI,Urban ,HSS (I-XII),Government Aided,548,258,241
TENKASI,Urban ,HSS (IX-XII),Government Aided,0,412,354
TENKASI,Rural, HSS (VI-XII),Government Aided,6677,5890,5962
TENKASI,Urban , HSS (VI-XII),Government Aided,7942,6713,6185
TENKASI,Rural,PS (I-V) ,Government Aided,0,0,0
TENKASI,Urban ,PS (I-V) ,Government Aided,0,0,0
TENKASI,Rural,SS (VI-X),Government Aided,3548,2680,0
TENKASI,Urban ,SS (VI-X),Government Aided,3039,2047,0
TENKASI,Rural,UPS (I-VIII) ,Government Aided,7638,0,0
TENKASI,Urban ,UPS (I-VIII) ,Government Aided,3687,0,0
TENKASI,Rural,UPS (VI-VIII) ,Government Aided,43,0,0
TENKASI,Rural,HSS (I-XII),Private Unaided (Recognized),4782,3496,3317
TENKASI,Urban ,HSS (I-XII),Private Unaided (Recognized),4829,3351,3307
TENKASI,Urban ,HSS (IX-XII),Private Unaided (Recognized),0,21,15
TENKASI,Rural, HSS (VI-XII),Private Unaided (Recognized),76,103,129
TENKASI,Urban , HSS (VI-XII),Private Unaided (Recognized),453,281,242
TENKASI,Rural,PS (I-V) ,Private Unaided (Recognized),0,0,0
TENKASI,Urban ,PS (I-V) ,Private Unaided (Recognized),0,0,0
TENKASI,Rural, SS (I-X) ,Private Unaided (Recognized),932,626,0
TENKASI,Urban , SS (I-X) ,Private Unaided (Recognized),455,315,0
TENKASI,Rural,SS (VI-X),Private Unaided (Recognized),136,75,0
TENKASI,Urban ,SS (VI-X),Private Unaided (Recognized),329,241,0
TENKASI,Rural,UPS (I-VIII) ,Private Unaided (Recognized),356,0,0
TENKASI,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),212,0,0
TENKASI,Rural,PS (I-V) ,Tribal Welfare Department,0,0,0
TENKASI,Rural,SS (VI-X),Tribal Welfare Department,36,36,0
TENKASI,Rural,HSS (I-XII),Unrecognized,45,13,0
TENKASI,Rural,PS (I-V) ,Unrecognized,0,0,0
TENKASI,Urban ,PS (I-V) ,Unrecognized,0,0,0
TENKASI,Rural,UPS (I-VIII) ,Unrecognized,32,0,0
THANJAVUR,Rural,HSS (I-XII),Department of Education,487,493,646
THANJAVUR,Urban ,HSS (I-XII),Department of Education,678,741,1153
THANJAVUR,Rural, HSS (VI-XII),Department of Education,12596,12162,13922
THANJAVUR,Urban , HSS (VI-XII),Department of Education,4367,5021,7223
THANJAVUR,Rural,PS (I-V) ,Department of Education,0,0,0
THANJAVUR,Urban ,PS (I-V) ,Department of Education,0,0,0
THANJAVUR,Rural,SS (VI-X),Department of Education,10705,8224,0
THANJAVUR,Urban ,SS (VI-X),Department of Education,404,252,0
THANJAVUR,Rural,UPS (I-VIII) ,Department of Education,8065,0,0
THANJAVUR,Urban ,UPS (I-VIII) ,Department of Education,1005,0,0
THANJAVUR,Rural,HSS (I-XII),Government Aided,1304,1361,1555
THANJAVUR,Urban ,HSS (I-XII),Government Aided,472,441,696
THANJAVUR,Urban ,HSS (IX-XII),Government Aided,0,424,525
THANJAVUR,Rural, HSS (VI-XII),Government Aided,2267,1990,2454
THANJAVUR,Urban , HSS (VI-XII),Government Aided,13624,12803,14159
THANJAVUR,Rural,PS (I-V) ,Government Aided,0,0,0
THANJAVUR,Urban ,PS (I-V) ,Government Aided,0,0,0
THANJAVUR,Rural,SS (VI-X),Government Aided,3124,2508,0
THANJAVUR,Urban ,SS (VI-X),Government Aided,2032,1505,0
THANJAVUR,Rural,UPS (I-VIII) ,Government Aided,3424,0,0
THANJAVUR,Urban ,UPS (I-VIII) ,Government Aided,1893,0,0
THANJAVUR,Rural,UPS (VI-VIII) ,Government Aided,215,0,0
THANJAVUR,Urban ,UPS (VI-VIII) ,Government Aided,227,0,0
THANJAVUR,Rural,HSS (I-XII),Kendriya Vidyalaya / Central School,292,153,96
THANJAVUR,Urban , HSS (VI-XII),Local body,159,188,403
THANJAVUR,Urban ,PS (I-V) ,Local body,0,0,0
THANJAVUR,Urban ,SS (VI-X),Local body,407,212,0
THANJAVUR,Urban ,UPS (I-VIII) ,Local body,890,0,0
THANJAVUR,Rural,HSS (I-XII),Private Unaided (Recognized),11948,8366,8633
THANJAVUR,Urban ,HSS (I-XII),Private Unaided (Recognized),9712,6594,6572
THANJAVUR,Rural, HSS (VI-XII),Private Unaided (Recognized),1422,1263,1829
THANJAVUR,Urban , HSS (VI-XII),Private Unaided (Recognized),397,435,478
THANJAVUR,Rural,PS (I-V) ,Private Unaided (Recognized),0,0,0
THANJAVUR,Urban ,PS (I-V) ,Private Unaided (Recognized),0,0,0
THANJAVUR,Rural, SS (I-X) ,Private Unaided (Recognized),2196,1306,0
THANJAVUR,Urban , SS (I-X) ,Private Unaided (Recognized),2465,1353,0
THANJAVUR,Rural,SS (VI-X),Private Unaided (Recognized),708,494,0
THANJAVUR,Urban ,SS (VI-X),Private Unaided (Recognized),27,34,0
THANJAVUR,Rural,UPS (I-VIII) ,Private Unaided (Recognized),1088,0,0
THANJAVUR,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),173,0,0
THANJAVUR,Urban ,HSS (I-XII),Social welfare Department,50,94,119
THANJAVUR,Urban ,PS (I-V) ,Social welfare Department,0,0,0
THANJAVUR,Urban ,UPS (I-VIII) ,Social welfare Department,28,0,0
THANJAVUR,Rural, HSS (VI-XII),Tribal Welfare Department,179,200,264
THANJAVUR,Urban , HSS (VI-XII),Tribal Welfare Department,67,108,150
THANJAVUR,Rural,PS (I-V) ,Tribal Welfare Department,0,0,0
THANJAVUR,Urban ,PS (I-V) ,Tribal Welfare Department,0,0,0
THANJAVUR,Rural,SS (VI-X),Tribal Welfare Department,685,520,0
THANJAVUR,Rural,UPS (I-VIII) ,Tribal Welfare Department,143,0,0
THANJAVUR,Rural,PS (I-V) ,Unrecognized,0,0,0
THANJAVUR,Urban ,PS (I-V) ,Unrecognized,0,0,0
THANJAVUR,Rural,UPS (I-VIII) ,Unrecognized,18,0,0
THANJAVUR,Rural,UPS (VI-VIII) ,Unrecognized,1,0,0
THENI,Rural,HSS (I-XII),Department of Education,622,422,319
THENI,Urban ,HSS (I-XII),Department of Education,612,640,696
THENI,Rural, HSS (VI-XII),Department of Education,4503,4011,4505
THENI,Urban , HSS (VI-XII),Department of Education,3888,4819,5744
THENI,Rural,PS (I-V) ,Department of Education,0,0,0
THENI,Urban ,PS (I-V) ,Department of Education,0,0,0
THENI,Rural,SS (VI-X),Department of Education,1843,1381,0
THENI,Urban ,SS (VI-X),Department of Education,527,398,0
THENI,Rural,UPS (I-VIII) ,Department of Education,2910,0,0
THENI,Urban ,UPS (I-VIII) ,Department of Education,626,0,0
THENI,Urban ,HSS (I-XII),Government Aided,376,370,330
THENI,Rural, HSS (VI-XII),Government Aided,3981,3653,3810
THENI,Urban , HSS (VI-XII),Government Aided,7766,7206,6705
THENI,Rural,PS (I-V) ,Government Aided,0,0,0
THENI,Urban ,PS (I-V) ,Government Aided,0,0,0
THENI,Rural,SS (VI-X),Government Aided,359,285,0
THENI,Urban ,SS (VI-X),Government Aided,1191,914,0
THENI,Rural,UPS (I-VIII) ,Government Aided,1190,0,0
