Location,Rural/Urban,School Category ,School Management,Primary (I-V),Secondary (IX-X),Higher Secondary (XI-XII)
DAKSHINA KANNADA,Rural, HSS (VI-XII),Social welfare Department,0,91,142
DAKSHINA KANNADA,Rural,SS (VI-X),Social welfare Department,0,732,0
DAKSHINA KANNADA,Urban ,SS (VI-X),Social welfare Department,0,182,0
DAKSHINA KANNADA,Rural,PS (I-V) ,Tribal Welfare Department,203,0,0
DAKSHINA KANNADA,Urban ,PS (I-V) ,Tribal Welfare Department,24,0,0
DAKSHINA KANNADA,Rural, SS (I-X) ,Tribal Welfare Department,42,23,0
DAKSHINA KANNADA,Rural,UPS (I-VIII) ,Tribal Welfare Department,58,0,0
DAKSHINA KANNADA,Urban ,UPS (I-VIII) ,Tribal Welfare Department,66,0,0
DAVANAGERE,Rural,HSS (IX-XII),Department of Education,0,5726,5042
DAVANAGERE,Urban ,HSS (IX-XII),Department of Education,0,2006,4895
DAVANAGERE,Rural,HSS (XI-XII),Department of Education,0,0,371
DAVANAGERE,Urban ,HSS (XI-XII),Department of Education,0,0,209
DAVANAGERE,Rural,PS (I-V) ,Department of Education,13084,0,0
DAVANAGERE,Urban ,PS (I-V) ,Department of Education,2235,0,0
DAVANAGERE,Rural, SS (I-X) ,Department of Education,251,226,0
DAVANAGERE,Urban , SS (I-X) ,Department of Education,251,110,0
DAVANAGERE,Rural,SS (IX-X),Department of Education,0,7117,0
DAVANAGERE,Urban ,SS (IX-X),Department of Education,0,1728,0
DAVANAGERE,Rural,UPS (I-VIII) ,Department of Education,41000,0,0
DAVANAGERE,Urban ,UPS (I-VIII) ,Department of Education,7400,0,0
DAVANAGERE,Rural,UPS (VI-VIII) ,Department of Education,0,0,0
DAVANAGERE,Urban ,UPS (VI-VIII) ,Department of Education,0,0,0
DAVANAGERE,Urban ,HSS (I-XII),Government Aided,729,411,249
DAVANAGERE,Rural,HSS (IX-XII),Government Aided,0,405,219
DAVANAGERE,Urban ,HSS (IX-XII),Government Aided,0,468,180
DAVANAGERE,Rural,HSS (XI-XII),Government Aided,0,0,1687
DAVANAGERE,Urban ,HSS (XI-XII),Government Aided,0,0,5815
DAVANAGERE,Rural,PS (I-V) ,Government Aided,249,0,0
DAVANAGERE,Urban ,PS (I-V) ,Government Aided,424,0,0
DAVANAGERE,Rural, SS (I-X) ,Government Aided,74,99,0
DAVANAGERE,Urban , SS (I-X) ,Government Aided,821,479,0
DAVANAGERE,Rural,SS (IX-X),Government Aided,0,9622,0
DAVANAGERE,Urban ,SS (IX-X),Government Aided,0,5594,0
DAVANAGERE,Rural,UPS (I-VIII) ,Government Aided,5774,0,0
DAVANAGERE,Urban ,UPS (I-VIII) ,Government Aided,8810,0,0
DAVANAGERE,Rural,UPS (VI-VIII) ,Government Aided,0,0,0
DAVANAGERE,Urban ,UPS (VI-VIII) ,Government Aided,0,0,0
DAVANAGERE,Rural, HSS (VI-XII),Jawahar Navodaya Vidyalaya ,0,160,137
DAVANAGERE,Rural,HSS (I-XII),Kendriya Vidyalaya / Central School,389,109,0
DAVANAGERE,Rural,PS (I-V) ,Other Govt. managed schools,170,0,0
DAVANAGERE,Urban , SS (I-X) ,Other Govt. managed schools,11,15,0
DAVANAGERE,Rural,SS (VI-X),Other Govt. managed schools,0,228,0
DAVANAGERE,Urban ,SS (VI-X),Other Govt. managed schools,0,329,0
DAVANAGERE,Urban ,HSS (I-XII),Private Unaided (Recognized),608,354,5
DAVANAGERE,Rural,HSS (IX-XII),Private Unaided (Recognized),0,287,0
DAVANAGERE,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,3454
DAVANAGERE,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,11900
DAVANAGERE,Rural,PS (I-V) ,Private Unaided (Recognized),1836,0,0
DAVANAGERE,Urban ,PS (I-V) ,Private Unaided (Recognized),2174,0,0
DAVANAGERE,Rural, SS (I-X) ,Private Unaided (Recognized),7598,3275,0
DAVANAGERE,Urban , SS (I-X) ,Private Unaided (Recognized),21886,8351,0
DAVANAGERE,Rural,SS (IX-X),Private Unaided (Recognized),0,872,0
DAVANAGERE,Urban ,SS (IX-X),Private Unaided (Recognized),0,1626,0
DAVANAGERE,Urban ,SS (VI-X),Private Unaided (Recognized),0,149,0
DAVANAGERE,Rural,UPS (I-VIII) ,Private Unaided (Recognized),10756,0,0
DAVANAGERE,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),12185,0,0
DAVANAGERE,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
DAVANAGERE,Urban ,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
DAVANAGERE,Rural, HSS (VI-XII),Social welfare Department,0,98,160
DAVANAGERE,Rural,HSS (XI-XII),Social welfare Department,0,0,160
DAVANAGERE,Rural,SS (VI-X),Social welfare Department,0,1778,0
DAVANAGERE,Urban ,SS (VI-X),Social welfare Department,0,338,0
DHARWAD,Rural,HSS (IX-XII),Department of Education,0,803,149
DHARWAD,Urban ,HSS (IX-XII),Department of Education,0,185,0
DHARWAD,Rural, HSS (VI-XII),Department of Education,0,271,181
DHARWAD,Rural,HSS (XI-XII),Department of Education,0,0,3061
DHARWAD,Urban ,HSS (XI-XII),Department of Education,0,0,1881
DHARWAD,Rural,PS (I-V) ,Department of Education,8453,0,0
DHARWAD,Urban ,PS (I-V) ,Department of Education,2835,0,0
DHARWAD,Rural, SS (I-X) ,Department of Education,2617,1523,0
DHARWAD,Urban , SS (I-X) ,Department of Education,1012,933,0
DHARWAD,Rural,SS (IX-X),Department of Education,0,9569,0
DHARWAD,Urban ,SS (IX-X),Department of Education,0,4068,0
DHARWAD,Rural,SS (VI-X),Department of Education,0,314,0
DHARWAD,Rural,UPS (I-VIII) ,Department of Education,49840,0,0
DHARWAD,Urban ,UPS (I-VIII) ,Department of Education,24435,0,0
DHARWAD,Rural,UPS (VI-VIII) ,Department of Education,0,0,0
DHARWAD,Urban ,UPS (VI-VIII) ,Department of Education,0,0,0
DHARWAD,Urban ,HSS (I-XII),Government Aided,41,568,305
DHARWAD,Rural,HSS (IX-XII),Government Aided,0,1082,401
DHARWAD,Urban ,HSS (IX-XII),Government Aided,0,619,270
DHARWAD,Rural,HSS (XI-XII),Government Aided,0,0,985
DHARWAD,Urban ,HSS (XI-XII),Government Aided,0,0,10278
DHARWAD,Urban ,PS (I-V) ,Government Aided,1234,0,0
DHARWAD,Urban , SS (I-X) ,Government Aided,723,4166,0
DHARWAD,Rural,SS (IX-X),Government Aided,0,7339,0
DHARWAD,Urban ,SS (IX-X),Government Aided,0,10217,0
DHARWAD,Rural,SS (VI-X),Government Aided,0,378,0
DHARWAD,Urban ,SS (VI-X),Government Aided,0,304,0
DHARWAD,Rural,UPS (I-VIII) ,Government Aided,2101,0,0
DHARWAD,Urban ,UPS (I-VIII) ,Government Aided,11354,0,0
DHARWAD,Rural, HSS (VI-XII),Jawahar Navodaya Vidyalaya ,0,150,0
DHARWAD,Urban ,HSS (I-XII),Kendriya Vidyalaya / Central School,1504,564,112
DHARWAD,Urban , SS (I-X) ,Kendriya Vidyalaya / Central School,576,159,0
DHARWAD,Urban ,PS (I-V) ,Local body,101,0,0
DHARWAD,Urban , SS (I-X) ,Local body,18,165,0
DHARWAD,Urban ,SS (VI-X),Local body,0,30,0
DHARWAD,Urban ,HSS (XI-XII),Other Govt. managed schools,0,0,207
DHARWAD,Urban ,SS (IX-X),Other Govt. managed schools,0,93,0
DHARWAD,Rural,SS (VI-X),Other Govt. managed schools,0,221,0
DHARWAD,Urban ,SS (VI-X),Other Govt. managed schools,0,106,0
DHARWAD,Rural,HSS (I-XII),Private Unaided (Recognized),73,97,0
DHARWAD,Urban ,HSS (I-XII),Private Unaided (Recognized),325,167,0
DHARWAD,Urban ,HSS (IX-XII),Private Unaided (Recognized),0,330,250
DHARWAD,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,3193
DHARWAD,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,25475
DHARWAD,Rural,PS (I-V) ,Private Unaided (Recognized),3617,0,0
DHARWAD,Urban ,PS (I-V) ,Private Unaided (Recognized),8804,0,0
DHARWAD,Rural, SS (I-X) ,Private Unaided (Recognized),1468,516,0
DHARWAD,Urban , SS (I-X) ,Private Unaided (Recognized),37846,14005,0
DHARWAD,Rural,SS (IX-X),Private Unaided (Recognized),0,491,0
DHARWAD,Urban ,SS (IX-X),Private Unaided (Recognized),0,3953,0
DHARWAD,Rural,SS (VI-X),Private Unaided (Recognized),0,238,0
DHARWAD,Urban ,SS (VI-X),Private Unaided (Recognized),0,258,0
DHARWAD,Rural,UPS (I-VIII) ,Private Unaided (Recognized),3737,0,0
DHARWAD,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),13930,0,0
DHARWAD,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
DHARWAD,Urban ,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
DHARWAD,Rural,SS (VI-X),Social welfare Department,0,184,0
DHARWAD,Urban ,SS (VI-X),Social welfare Department,0,92,0
DHARWAD,Rural,UPS (VI-VIII) ,Social welfare Department,0,0,0
DHARWAD,Rural, HSS (VI-XII),Tribal Welfare Department,0,101,149
DHARWAD,Rural,HSS (XI-XII),Tribal Welfare Department,0,0,154
DHARWAD,Urban ,PS (I-V) ,Tribal Welfare Department,123,0,0
DHARWAD,Rural,SS (VI-X),Tribal Welfare Department,0,847,0
DHARWAD,Urban ,SS (VI-X),Tribal Welfare Department,0,97,0
GADAG,Urban ,HSS (IX-XII),Department of Education,0,184,307
GADAG,Rural,HSS (XI-XII),Department of Education,0,0,2555
GADAG,Urban ,HSS (XI-XII),Department of Education,0,0,5106
GADAG,Rural,PS (I-V) ,Department of Education,8498,0,0
GADAG,Urban ,PS (I-V) ,Department of Education,2091,0,0
GADAG,Rural, SS (I-X) ,Department of Education,4372,2338,0
GADAG,Urban , SS (I-X) ,Department of Education,269,85,0
GADAG,Rural,SS (IX-X),Department of Education,0,8676,0
GADAG,Urban ,SS (IX-X),Department of Education,0,2871,0
GADAG,Rural,SS (VI-X),Department of Education,0,295,0
GADAG,Rural,UPS (I-VIII) ,Department of Education,38019,0,0
GADAG,Urban ,UPS (I-VIII) ,Department of Education,11745,0,0
GADAG,Rural,UPS (VI-VIII) ,Department of Education,0,0,0
GADAG,Urban ,HSS (I-XII),Government Aided,71,710,238
GADAG,Urban ,HSS (IX-XII),Government Aided,0,63,764
GADAG,Rural,HSS (XI-XII),Government Aided,0,0,1802
GADAG,Urban ,HSS (XI-XII),Government Aided,0,0,2659
GADAG,Rural,PS (I-V) ,Government Aided,172,0,0
GADAG,Urban ,PS (I-V) ,Government Aided,976,0,0
GADAG,Rural, SS (I-X) ,Government Aided,55,170,0
GADAG,Urban , SS (I-X) ,Government Aided,28,342,0
GADAG,Rural,SS (IX-X),Government Aided,0,6537,0
GADAG,Urban ,SS (IX-X),Government Aided,0,4710,0
GADAG,Urban ,SS (VI-X),Government Aided,0,68,0
GADAG,Rural,UPS (I-VIII) ,Government Aided,2847,0,0
GADAG,Urban ,UPS (I-VIII) ,Government Aided,4163,0,0
GADAG,Rural,UPS (VI-VIII) ,Government Aided,0,0,0
GADAG,Rural,SS (VI-X),Jawahar Navodaya Vidyalaya ,0,164,0
GADAG,Urban , HSS (VI-XII),Local body,0,76,294
GADAG,Urban ,HSS (XI-XII),Local body,0,0,314
GADAG,Urban , SS (I-X) ,Local body,0,178,0
GADAG,Rural,HSS (I-XII),Private Unaided (Recognized),254,59,0
GADAG,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,576
GADAG,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,8177
GADAG,Rural,PS (I-V) ,Private Unaided (Recognized),2928,0,0
GADAG,Urban ,PS (I-V) ,Private Unaided (Recognized),2397,0,0
GADAG,Rural, SS (I-X) ,Private Unaided (Recognized),1709,694,0
GADAG,Urban , SS (I-X) ,Private Unaided (Recognized),7761,2839,0
GADAG,Rural,SS (IX-X),Private Unaided (Recognized),0,755,0
GADAG,Urban ,SS (IX-X),Private Unaided (Recognized),0,2046,0
GADAG,Urban ,SS (VI-X),Private Unaided (Recognized),0,268,0
GADAG,Rural,UPS (I-VIII) ,Private Unaided (Recognized),3709,0,0
GADAG,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),6874,0,0
GADAG,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
GADAG,Urban ,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
GADAG,Urban ,UPS (I-VIII) ,Railway School,0,0,0
GADAG,Rural,PS (I-V) ,Social welfare Department,144,0,0
GADAG,Rural,SS (VI-X),Social welfare Department,0,564,0
GADAG,Urban ,SS (VI-X),Social welfare Department,0,704,0
GADAG,Urban , HSS (VI-XII),Tribal Welfare Department,0,99,156
GADAG,Urban ,HSS (XI-XII),Tribal Welfare Department,0,0,160
GADAG,Urban , SS (I-X) ,Tribal Welfare Department,36,32,0
GADAG,Rural,SS (VI-X),Tribal Welfare Department,0,352,0
GADAG,Urban ,SS (VI-X),Tribal Welfare Department,0,326,0
HASSAN,Rural,HSS (IX-XII),Department of Education,0,5879,5048
HASSAN,Urban ,HSS (IX-XII),Department of Education,0,1895,4696
HASSAN,Rural, HSS (VI-XII),Department of Education,0,285,52
HASSAN,Rural,HSS (XI-XII),Department of Education,0,0,429
HASSAN,Urban ,HSS (XI-XII),Department of Education,0,0,2515
HASSAN,Rural,PS (I-V) ,Department of Education,19698,0,0
HASSAN,Urban ,PS (I-V) ,Department of Education,1154,0,0
HASSAN,Rural,SS (IX-X),Department of Education,0,8205,0
HASSAN,Urban ,SS (IX-X),Department of Education,0,1255,0
HASSAN,Rural,SS (VI-X),Department of Education,0,157,0
HASSAN,Rural,UPS (I-VIII) ,Department of Education,32165,0,0
HASSAN,Urban ,UPS (I-VIII) ,Department of Education,4409,0,0
HASSAN,Rural,UPS (VI-VIII) ,Department of Education,0,0,0
HASSAN,Urban ,UPS (VI-VIII) ,Department of Education,0,0,0
HASSAN,Rural,HSS (IX-XII),Government Aided,0,143,141
HASSAN,Urban ,HSS (IX-XII),Government Aided,0,62,0
HASSAN,Rural,HSS (XI-XII),Government Aided,0,0,1046
HASSAN,Urban ,HSS (XI-XII),Government Aided,0,0,3906
HASSAN,Rural, SS (I-X) ,Government Aided,158,0,0
HASSAN,Rural,SS (IX-X),Government Aided,0,6927,0
HASSAN,Urban ,SS (IX-X),Government Aided,0,4170,0
HASSAN,Rural,UPS (I-VIII) ,Government Aided,2716,0,0
HASSAN,Urban ,UPS (I-VIII) ,Government Aided,2286,0,0
HASSAN,Rural, HSS (VI-XII),Jawahar Navodaya Vidyalaya ,0,165,0
HASSAN,Rural, SS (I-X) ,Kendriya Vidyalaya / Central School,743,237,0
HASSAN,Urban ,HSS (I-XII),Private Unaided (Recognized),530,133,0
HASSAN,Rural,HSS (IX-XII),Private Unaided (Recognized),0,105,0
HASSAN,Urban ,HSS (IX-XII),Private Unaided (Recognized),0,213,25
HASSAN,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,5396
HASSAN,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,7017
HASSAN,Rural,PS (I-V) ,Private Unaided (Recognized),1278,0,0
HASSAN,Urban ,PS (I-V) ,Private Unaided (Recognized),451,0,0
HASSAN,Rural, SS (I-X) ,Private Unaided (Recognized),12849,4083,0
HASSAN,Urban , SS (I-X) ,Private Unaided (Recognized),13828,4766,0
HASSAN,Rural,SS (IX-X),Private Unaided (Recognized),0,1174,0
HASSAN,Urban ,SS (IX-X),Private Unaided (Recognized),0,1581,0
HASSAN,Rural,UPS (I-VIII) ,Private Unaided (Recognized),8262,0,0
HASSAN,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),7542,0,0
HASSAN,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
HASSAN,Rural, HSS (VI-XII),Social welfare Department,0,118,0
HASSAN,Rural,HSS (XI-XII),Social welfare Department,0,0,62
HASSAN,Rural,PS (I-V) ,Social welfare Department,147,0,0
HASSAN,Rural,SS (VI-X),Social welfare Department,0,771,0
HASSAN,Rural,HSS (XI-XII),Tribal Welfare Department,0,0,156
HASSAN,Rural,PS (I-V) ,Tribal Welfare Department,106,0,0
HASSAN,Rural,SS (VI-X),Tribal Welfare Department,0,2471,0
HASSAN,Urban ,SS (VI-X),Tribal Welfare Department,0,261,0
HASSAN,Rural,UPS (VI-VIII) ,Tribal Welfare Department,0,0,0
HAVERI,Urban ,HSS (IX-XII),Department of Education,0,423,0
HAVERI,Rural,HSS (XI-XII),Department of Education,0,0,4476
HAVERI,Urban ,HSS (XI-XII),Department of Education,0,0,6056
HAVERI,Rural,PS (I-V) ,Department of Education,16685,0,0
HAVERI,Urban ,PS (I-V) ,Department of Education,1889,0,0
HAVERI,Rural, SS (I-X) ,Department of Education,2138,1302,0
HAVERI,Urban , SS (I-X) ,Department of Education,821,716,0
HAVERI,Rural,SS (IX-X),Department of Education,0,14645,0
HAVERI,Urban ,SS (IX-X),Department of Education,0,1744,0
HAVERI,Rural,UPS (I-VIII) ,Department of Education,71430,0,0
HAVERI,Urban ,UPS (I-VIII) ,Department of Education,8314,0,0
HAVERI,Rural,UPS (VI-VIII) ,Department of Education,0,0,0
HAVERI,Urban ,UPS (VI-VIII) ,Department of Education,0,0,0
HAVERI,Rural,HSS (IX-XII),Government Aided,0,341,290
HAVERI,Urban ,HSS (IX-XII),Government Aided,0,702,241
HAVERI,Rural,HSS (XI-XII),Government Aided,0,0,3964
HAVERI,Urban ,HSS (XI-XII),Government Aided,0,0,6948
HAVERI,Rural,PS (I-V) ,Government Aided,459,0,0
HAVERI,Urban ,PS (I-V) ,Government Aided,284,0,0
HAVERI,Rural, SS (I-X) ,Government Aided,250,145,0
HAVERI,Urban , SS (I-X) ,Government Aided,479,185,0
HAVERI,Rural,SS (IX-X),Government Aided,0,12437,0
HAVERI,Urban ,SS (IX-X),Government Aided,0,6377,0
HAVERI,Rural,SS (VI-X),Government Aided,0,285,0
HAVERI,Rural,UPS (I-VIII) ,Government Aided,3414,0,0
HAVERI,Urban ,UPS (I-VIII) ,Government Aided,5392,0,0
HAVERI,Rural, HSS (VI-XII),Jawahar Navodaya Vidyalaya ,0,163,0
HAVERI,Rural, SS (I-X) ,Kendriya Vidyalaya / Central School,249,70,0
HAVERI,Urban ,SS (IX-X),Local body,0,115,0
HAVERI,Urban ,SS (VI-X),Local body,0,210,0
HAVERI,Rural,HSS (XI-XII),Other Govt. managed schools,0,0,230
HAVERI,Rural,SS (VI-X),Other Govt. managed schools,0,793,0
HAVERI,Urban ,SS (VI-X),Other Govt. managed schools,0,761,0
HAVERI,Urban ,HSS (I-XII),Private Unaided (Recognized),163,78,0
HAVERI,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,1696
HAVERI,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,4584
HAVERI,Rural,PS (I-V) ,Private Unaided (Recognized),3871,0,0
HAVERI,Urban ,PS (I-V) ,Private Unaided (Recognized),2654,0,0
HAVERI,Rural, SS (I-X) ,Private Unaided (Recognized),4746,1881,0
HAVERI,Urban , SS (I-X) ,Private Unaided (Recognized),10554,4417,0
HAVERI,Rural,SS (IX-X),Private Unaided (Recognized),0,770,0
HAVERI,Urban ,SS (IX-X),Private Unaided (Recognized),0,1089,0
HAVERI,Rural,SS (VI-X),Private Unaided (Recognized),0,170,0
HAVERI,Urban ,SS (VI-X),Private Unaided (Recognized),0,135,0
HAVERI,Rural,UPS (I-VIII) ,Private Unaided (Recognized),6907,0,0
HAVERI,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),6017,0,0
HAVERI,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
HAVERI,Urban ,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
HAVERI,Rural, HSS (VI-XII),Social welfare Department,0,148,57
HAVERI,Rural,HSS (XI-XII),Social welfare Department,0,0,230
HAVERI,Rural,SS (VI-X),Social welfare Department,0,288,0
HAVERI,Rural, HSS (VI-XII),Tribal Welfare Department,0,98,0
HAVERI,Rural,HSS (XI-XII),Tribal Welfare Department,0,0,157
HAVERI,Rural,PS (I-V) ,Tribal Welfare Department,323,0,0
HAVERI,Urban ,PS (I-V) ,Tribal Welfare Department,695,0,0
HAVERI,Rural,SS (VI-X),Tribal Welfare Department,0,1851,0
HAVERI,Urban ,SS (VI-X),Tribal Welfare Department,0,391,0
KALBURGI,Rural,HSS (IX-XII),Department of Education,0,1378,197
KALBURGI,Rural,HSS (XI-XII),Department of Education,0,0,4900
KALBURGI,Urban ,HSS (XI-XII),Department of Education,0,0,8356
KALBURGI,Rural,PS (I-V) ,Department of Education,29608,0,0
KALBURGI,Urban ,PS (I-V) ,Department of Education,3191,0,0
KALBURGI,Rural, SS (I-X) ,Department of Education,6583,4385,0
KALBURGI,Urban , SS (I-X) ,Department of Education,529,269,0
KALBURGI,Rural,SS (IX-X),Department of Education,0,31447,0
KALBURGI,Urban ,SS (IX-X),Department of Education,0,5117,0
KALBURGI,Rural,SS (VI-X),Department of Education,0,581,0
KALBURGI,Urban ,SS (VI-X),Department of Education,0,448,0
KALBURGI,Rural,UPS (I-VIII) ,Department of Education,92945,0,0
KALBURGI,Urban ,UPS (I-VIII) ,Department of Education,9172,0,0
KALBURGI,Rural,UPS (VI-VIII) ,Department of Education,0,0,0
KALBURGI,Urban ,UPS (VI-VIII) ,Department of Education,0,0,0
KALBURGI,Urban ,HSS (I-XII),Government Aided,24,212,242
KALBURGI,Urban , HSS (VI-XII),Government Aided,0,50,0
KALBURGI,Rural,HSS (XI-XII),Government Aided,0,0,606
KALBURGI,Urban ,HSS (XI-XII),Government Aided,0,0,3191
KALBURGI,Rural,PS (I-V) ,Government Aided,369,0,0
KALBURGI,Urban ,PS (I-V) ,Government Aided,693,0,0
KALBURGI,Urban , SS (I-X) ,Government Aided,275,888,0
KALBURGI,Rural,SS (IX-X),Government Aided,0,4639,0
KALBURGI,Urban ,SS (IX-X),Government Aided,0,9008,0
KALBURGI,Rural,UPS (I-VIII) ,Government Aided,9552,0,0
KALBURGI,Urban ,UPS (I-VIII) ,Government Aided,20176,0,0
KALBURGI,Rural, HSS (VI-XII),Jawahar Navodaya Vidyalaya ,0,159,61
KALBURGI,Urban ,UPS (VI-VIII) ,Jawahar Navodaya Vidyalaya ,0,0,0
KALBURGI,Rural, SS (I-X) ,Kendriya Vidyalaya / Central School,462,170,0
KALBURGI,Rural,HSS (XI-XII),Other Govt. managed schools,0,0,151
KALBURGI,Urban ,SS (IX-X),Other Govt. managed schools,0,28,0
KALBURGI,Rural,SS (VI-X),Other Govt. managed schools,0,93,0
KALBURGI,Urban ,SS (VI-X),Other Govt. managed schools,0,60,0
KALBURGI,Rural,UPS (VI-VIII) ,Other Govt. managed schools,0,0,0
KALBURGI,Urban ,UPS (VI-VIII) ,Other Govt. managed schools,0,0,0
KALBURGI,Rural,HSS (I-XII),Private Unaided (Recognized),522,249,39
KALBURGI,Urban ,HSS (I-XII),Private Unaided (Recognized),890,221,0
KALBURGI,Rural,HSS (IX-XII),Private Unaided (Recognized),0,55,0
KALBURGI,Urban ,HSS (IX-XII),Private Unaided (Recognized),0,11,9
KALBURGI,Rural, HSS (VI-XII),Private Unaided (Recognized),0,0,0
KALBURGI,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,5980
KALBURGI,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,26340
KALBURGI,Rural,PS (I-V) ,Private Unaided (Recognized),8942,0,0
KALBURGI,Urban ,PS (I-V) ,Private Unaided (Recognized),8056,0,0
KALBURGI,Rural, SS (I-X) ,Private Unaided (Recognized),6622,2560,0
KALBURGI,Urban , SS (I-X) ,Private Unaided (Recognized),28367,8949,0
KALBURGI,Rural,SS (IX-X),Private Unaided (Recognized),0,6699,0
KALBURGI,Urban ,SS (IX-X),Private Unaided (Recognized),0,13690,0
KALBURGI,Rural,SS (VI-X),Private Unaided (Recognized),0,51,0
KALBURGI,Urban ,SS (VI-X),Private Unaided (Recognized),0,394,0
KALBURGI,Rural,UPS (I-VIII) ,Private Unaided (Recognized),22074,0,0
KALBURGI,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),40634,0,0
KALBURGI,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
KALBURGI,Urban ,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
KALBURGI,Rural, HSS (VI-XII),Social welfare Department,0,99,0
KALBURGI,Rural,PS (I-V) ,Social welfare Department,40,0,0
KALBURGI,Urban ,PS (I-V) ,Social welfare Department,74,0,0
KALBURGI,Rural, SS (I-X) ,Social welfare Department,0,0,0
KALBURGI,Rural,SS (VI-X),Social welfare Department,0,411,0
KALBURGI,Urban ,SS (VI-X),Social welfare Department,0,57,0
KALBURGI,Rural, HSS (VI-XII),Tribal Welfare Department,0,294,188
KALBURGI,Rural,PS (I-V) ,Tribal Welfare Department,213,0,0
KALBURGI,Urban ,PS (I-V) ,Tribal Welfare Department,95,0,0
KALBURGI,Urban , SS (I-X) ,Tribal Welfare Department,83,68,0
KALBURGI,Rural,SS (VI-X),Tribal Welfare Department,0,2928,0
KALBURGI,Urban ,SS (VI-X),Tribal Welfare Department,0,1184,0
KALBURGI,Urban ,UPS (I-VIII) ,Tribal Welfare Department,74,0,0
KALBURGI,Rural,UPS (VI-VIII) ,Tribal Welfare Department,0,0,0
KALBURGI,Urban ,UPS (VI-VIII) ,Tribal Welfare Department,0,0,0
KODAGU,Rural,HSS (IX-XII),Department of Education,0,1321,1024
KODAGU,Urban ,HSS (IX-XII),Department of Education,0,534,1631
KODAGU,Rural,HSS (XI-XII),Department of Education,0,0,398
KODAGU,Rural,PS (I-V) ,Department of Education,1622,0,0
KODAGU,Urban ,PS (I-V) ,Department of Education,34,0,0
KODAGU,Rural, SS (I-X) ,Department of Education,88,44,0
KODAGU,Rural,SS (IX-X),Department of Education,0,1553,0
KODAGU,Urban ,SS (IX-X),Department of Education,0,83,0
KODAGU,Rural,UPS (I-VIII) ,Department of Education,11085,0,0
KODAGU,Urban ,UPS (I-VIII) ,Department of Education,399,0,0
KODAGU,Rural,HSS (IX-XII),Government Aided,0,827,634
KODAGU,Urban ,HSS (IX-XII),Government Aided,0,121,0
KODAGU,Rural,HSS (XI-XII),Government Aided,0,0,450
KODAGU,Urban ,PS (I-V) ,Government Aided,126,0,0
KODAGU,Urban , SS (I-X) ,Government Aided,326,714,0
KODAGU,Rural,SS (IX-X),Government Aided,0,2109,0
KODAGU,Urban ,SS (IX-X),Government Aided,0,596,0
KODAGU,Rural,UPS (I-VIII) ,Government Aided,554,0,0
KODAGU,Urban ,UPS (I-VIII) ,Government Aided,503,0,0
KODAGU,Rural, HSS (VI-XII),Jawahar Navodaya Vidyalaya ,0,159,0
KODAGU,Urban , SS (I-X) ,Kendriya Vidyalaya / Central School,204,71,0
KODAGU,Urban ,UPS (I-VIII) ,Local body,66,0,0
KODAGU,Rural,SS (IX-X),Other Govt. managed schools,0,100,0
KODAGU,Rural,HSS (I-XII),Private Unaided (Recognized),2718,1296,643
KODAGU,Urban ,HSS (I-XII),Private Unaided (Recognized),721,218,0
KODAGU,Rural,HSS (IX-XII),Private Unaided (Recognized),0,208,66
KODAGU,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,2330
KODAGU,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,1979
KODAGU,Rural,PS (I-V) ,Private Unaided (Recognized),852,0,0
KODAGU,Urban ,PS (I-V) ,Private Unaided (Recognized),39,0,0
KODAGU,Rural, SS (I-X) ,Private Unaided (Recognized),8690,3134,0
